timestamp,func_id,func_name,color
1508190311.342273,6040,rcu_gp_kthread,grey
1508190311.342813,7630,unlink_anon_vmas,grey
1508190311.343810,340,PyEval_EvalFrameEx,grey
1508190311.344806,560,PyNumber_CoerceEx,grey
1508190311.345273,7750,update_min_vruntime,grey
1508190311.345817,720,PyObject_GetItem,grey
1508190311.346814,1250,[unknown],grey
1508190311.347809,2160,__strlen_sse2,grey
1508190311.348274,5780,prepare_to_wait,grey
1508190311.348820,3790,generic_file_aio_read,grey
1508190311.349817,3550,filldir,grey
1508190311.350813,720,PyObject_GetItem,grey
1508190311.351274,5130,native_write_msr_safe,grey
1508190311.351823,330,PyEval_EvalCodeEx,grey
1508190311.352820,1250,[unknown],grey
1508190311.353831,3020,copy_page_rep,grey
1508190311.354283,6190,resched_task,grey
1508190311.354310,5620,perf_pmu_sched_task,grey
1508190311.354339,5900,put_prev_task_fair,grey
1508190311.354434,3020,copy_page_rep,grey
1508190311.354723,7650,unmap_page_range,grey
1508190311.355247,5080,mutex_unlock,grey
1508190311.355882,2400,_int_malloc,grey
1508190311.357215,1250,[unknown],grey
1508190311.357420,4570,intel_idle,grey
1508190311.357553,3070,cpu_startup_entry,grey
1508190311.357949,6890,task_cputime,grey
1508190311.358393,350,PyEval_EvalFrameEx@plt,grey
1508190311.359055,1250,[unknown],grey
1508190311.359823,3030,copy_pte_range,grey
1508190311.360296,2030,__rcu_process_gp_end,grey
1508190311.360591,3020,copy_page_rep,grey
1508190311.360982,3020,copy_page_rep,grey
1508190311.360985,3020,copy_page_rep,grey
1508190311.361266,4570,intel_idle,grey
1508190311.361495,7650,unmap_page_range,grey
1508190311.362004,6170,release_pages,grey
1508190311.362515,1640,__default_morecore,grey
1508190311.363059,4570,intel_idle,grey
1508190311.363258,4570,intel_idle,grey
1508190311.363368,2020,__radix_tree_lookup,grey
1508190311.363812,1250,[unknown],grey
1508190311.363997,5770,pop_stream,grey
1508190311.364364,4570,intel_idle,grey
1508190311.364674,340,PyEval_EvalFrameEx,grey
1508190311.365588,1250,[unknown],grey
1508190311.366278,4570,intel_idle,grey
